,growth,interest,inflation,credit
2015-02-05,1.0039083988843918,1.1384526598664848,0.6782002594058061,1.041554861259824
2015-02-06,1.0030664613841551,1.1374362175411517,0.6782502971550531,1.0415419967200674
2015-02-09,1.0022341238318235,1.1395977390836134,0.6786456356941294,1.0415205009331283
2015-02-10,1.0010148788981714,1.1405790347171993,0.6790585880216823,1.0415700894589628
2015-02-11,0.9997503183807904,1.1429999388447563,0.6793868400619266,1.0416738444321265
2015-02-12,0.9988783462221433,1.1447825790501818,0.6797172218583778,1.0417170789189094
2015-02-13,0.9979302119217003,1.1464646997172099,0.6809028664923298,1.0417009056826894
2015-02-15,0.9970510186594763,1.1464646997172099,0.6815045098589886,1.0417431704754427
2015-02-16,0.9969270238969064,1.1495048885533552,0.682279006785931,1.0417114135841794
2015-02-17,0.9967125556475899,1.1495301941714133,0.6836193377667283,1.0417121642573899
2015-02-18,0.996180942631998,1.1495301941714133,0.6844195704779019,1.0416975796906431
2015-02-19,0.9956089296343914,1.1495301941714133,0.6853768982486249,1.0417044452003112
2015-02-20,0.9948855075909662,1.1495301941714133,0.6863090822713152,1.0417345962543925
2015-02-23,0.9940551728997883,1.1495301941714133,0.6872174671552284,1.041784691000887
2015-02-24,0.9935546017347284,1.1495301941714133,0.6878816896840066,1.0418485288549786
2015-02-25,0.99306944840273,1.1518182438041655,0.6891103624281755,1.0419286001772115
2015-02-26,0.9930899083398252,1.149852840801654,0.6896364644576897,1.0419836346124371
2015-02-27,0.9931055359098031,1.1493586783156864,0.6896625489664981,1.0420484413437865
2015-02-28,0.9931182953585784,1.1493586783156864,0.6896676612429686,1.0421131980306744
2015-03-02,0.993322340795331,1.1477025662005513,0.6892111486682134,1.042247981548883
2015-03-03,0.9929533220856441,1.1456556228731858,0.6882926428155706,1.0423488358291029
2015-03-04,0.992537504869547,1.1458362768687673,0.6884903552875549,1.04247977998809
2015-03-05,0.992008785870124,1.1421894561330626,0.6880436729986514,1.042692314449853
2015-03-06,0.9915762653511827,1.1419237471434527,0.6870191512905957,1.0428997828620261
2015-03-09,0.9911896119998076,1.1384575804033294,0.6860504811599876,1.0431119550815053
2015-03-10,0.9911376533127216,1.1398585275363786,0.6852184637309999,1.0432994308421675
2015-03-11,0.9910491931862744,1.14493863036154,0.6845648462541545,1.0434923274062222
2015-03-12,0.9910373958683998,1.1455635385408078,0.6832975026849863,1.0437151152763873
2015-03-13,0.9909395657977242,1.1430934290448045,0.6812060257581902,1.0439609461474373
2015-03-16,0.9910028432423633,1.1396230447016713,0.6789092956718052,1.0442294380536536
2015-03-17,0.9910924337977958,1.1389243284697343,0.6764493995709073,1.044528901258776
2015-03-18,0.9912905821435494,1.1378080695398385,0.6740722877032933,1.0447498862872502
2015-03-19,0.9915422970537534,1.138369010740126,0.6717744401429073,1.0449649808677217
2015-03-20,0.9919429122142089,1.140463753568268,0.6700390435618003,1.0451726001173944
2015-03-23,0.9926020843107217,1.1400103612447272,0.6689904375786258,1.0453978838508466
2015-03-24,0.9932281565677542,1.1398978918311358,0.6683249020056709,1.0456024173205638
